,prov,N_pop,N_coloc,cases,deaths,contact_rate,short_range_movement,mid_range_movement,Country
2021-06-22,Vibo Valentia,6505.043758022289,589.0,45.0,0.0,37.15057908755524,0.5174878776636909,0.0349698689282767,Italy
2021-06-29,Vibo Valentia,6854.020794123731,615.0,15.0,0.0,36.2276170178631,0.4591856665255772,0.0354509312515128,Italy
2021-07-06,Vibo Valentia,7222.526824529868,603.0,4.0,0.0,40.04941678082145,0.2965361768098941,0.0339586121503193,Italy
2021-07-13,Vibo Valentia,7551.403267279423,622.0,10.0,0.0,42.28811089510577,0.2884494578081778,0.0364762939303801,Italy
2021-07-20,Vibo Valentia,7887.4320918514195,601.0,7.0,0.0,41.17848651512203,0.2921686690551978,0.0345495843633188,Italy
2020-09-01,Vicenza,46230.85278563596,6315.0,138.0,2.0,32.75171260969431,0.6694578554826951,0.1016330976253594,Italy
2020-09-08,Vicenza,45691.6070955537,6015.0,174.0,2.0,33.29017795212446,0.6498189417545364,0.1072943613194525,Italy
2020-09-15,Vicenza,47190.64221150907,4955.0,119.0,4.0,39.345876444010486,0.6433722572352573,0.1377126840290182,Italy
2020-09-22,Vicenza,47463.50564318571,5874.0,140.0,4.0,36.97484759730906,0.6411047062095755,0.1169294097900839,Italy
2020-09-29,Vicenza,47678.4307205565,6546.0,153.0,5.0,35.34106296892487,0.6550878398457174,0.1182779349642663,Italy
2020-10-06,Vicenza,47479.259955553,6890.0,220.0,3.0,34.14961142237011,0.6510397918369891,0.1157472642024934,Italy
2020-10-13,Vicenza,47297.348709622565,6823.0,530.0,9.0,34.51290803613438,0.6496299045922352,0.1178818374070691,Italy
2020-10-20,Vicenza,47534.141471963645,6685.0,836.0,22.0,35.12791954959177,0.6480166465459458,0.1092184397819946,Italy
2020-10-27,Vicenza,47787.31128694184,7016.0,2065.0,17.0,34.74638249024887,0.647683305996676,0.1216062978955664,Italy
2020-11-03,Vicenza,47426.97370247568,6921.0,3126.0,40.0,34.795957589234185,0.6220194461786185,0.1072065612202139,Italy
2020-11-10,Vicenza,47407.09517086089,6920.0,3905.0,58.00000000000001,34.21273698877591,0.6489429113188593,0.1123640523449805,Italy
2020-11-17,Vicenza,47048.62383446341,6839.0,3805.0,81.0,34.018771496152006,0.6335891526402084,0.1093309021899338,Italy
2020-11-24,Vicenza,46841.19684348984,6849.0,4273.0,127.0,34.11300512278706,0.6516958966513569,0.1102739830898271,Italy
2020-12-01,Vicenza,46637.70347504149,6764.0,3800.0,143.0,34.24089422538083,0.6463404571038843,0.1132132596931577,Italy
2020-12-08,Vicenza,46577.65383056984,6453.0,3826.0,133.0,35.40493092973484,0.6594257768439473,0.1004010089187972,Italy
2020-12-15,Vicenza,46691.89099304285,6463.0,4260.0,142.0,35.797082789221975,0.6476526222583306,0.1147155264646245,Italy
2020-12-22,Vicenza,46491.590511009344,6545.0,3948.0,123.0,35.6251310767811,0.6393567598409282,0.1159940449501495,Italy
2020-12-29,Vicenza,45637.35096530617,6146.0,3436.0,132.0,35.39248265685307,0.658129762876016,0.0734718614794949,Italy
2021-01-05,Vicenza,45570.043359564166,5786.0,3534.0,121.0,34.72333037914465,0.6815364063774861,0.0414707162760034,Italy
2021-01-12,Vicenza,45629.081812690085,5853.0,2764.0,93.0,33.580317308577364,0.6581863329261057,0.1032500961871122,Italy
2021-01-19,Vicenza,44563.302951719226,5810.0,1337.0,69.0,32.751386107371964,0.6663861124602013,0.1044193870453946,Italy
2021-01-26,Vicenza,44966.67520390227,5780.0,970.0,50.0,33.35516243622786,0.6435346640145765,0.1115602927079977,Italy
2021-02-02,Vicenza,44491.18893938572,5761.0,1026.0,45.0,32.9908742323414,0.6513230200336911,0.1207128360205703,Italy
2021-02-09,Vicenza,45286.881881497946,5718.0,878.0,33.0,33.132111118617296,0.6514868389777649,0.1143870391211201,Italy
2021-02-16,Vicenza,45454.17884131613,5754.0,701.0,23.0,33.470853524151,0.6526533963184342,0.1065500932863674,Italy
2021-02-23,Vicenza,45596.7189165758,5703.0,954.0,19.0,33.41566708429494,0.6323141703008672,0.1332655905497553,Italy
2021-03-02,Vicenza,45642.93489522897,5597.0,1158.0,18.000000000000004,33.789778370054044,0.6429329038336783,0.1190454096735164,Italy
2021-03-09,Vicenza,45788.03613456673,5699.0,1442.0,15.0,32.9469376270179,0.6439197974318409,0.117227728286315,Italy
2021-03-16,Vicenza,45658.70987434708,5784.0,1875.0,23.0,33.26292798203742,0.6545596025760353,0.1096362754457034,Italy
2021-03-23,Vicenza,45694.54679482553,5741.0,2179.0,31.0,33.212951799302225,0.6708315102442284,0.0998129834688831,Italy
2021-03-30,Vicenza,45723.73271606053,5555.0,1923.0,33.0,33.07501159416037,0.6688968866047802,0.0988442268056791,Italy
2021-04-06,Vicenza,45852.11959463724,5370.0,1449.0,27.0,33.26906446163974,0.70114608229625,0.086547671667142,Italy
2021-04-13,Vicenza,45987.08750202671,5444.0,1073.0,28.0,33.40850009996368,0.6579396035244168,0.1108666956906488,Italy
2021-04-20,Vicenza,45935.28706899556,5476.0,1016.0,12.0,33.25971720609483,0.6518084431190577,0.1127372545376765,Italy
2021-04-27,Vicenza,46057.22632119042,5536.0,1083.0,18.000000000000004,33.499241486871064,0.659783872804807,0.1109476105806456,Italy
2021-05-04,Vicenza,45815.8919473829,5354.0,891.0,12.999999999999996,34.257121986787254,0.6493162779112283,0.114604067043002,Italy
2021-05-11,Vicenza,45858.69916132452,5272.0,740.0,10.0,32.39417336906327,0.6355043395989312,0.114755864444274,Italy
2021-05-18,Vicenza,46200.03773321629,5291.0,492.0,7.0,33.28274139662931,0.6444746516536852,0.1143807998194612,Italy
2021-05-25,Vicenza,46195.563092395736,5204.0,279.0,0.9999999999999996,33.523863146802434,0.636670309310634,0.1161365317503846,Italy
2021-06-01,Vicenza,45222.024548165165,4889.0,250.0,3.0,32.37264038411628,0.6275818997854224,0.1164975395894905,Italy
2021-06-08,Vicenza,45328.59717581675,4747.0,148.0,0.9999999999999996,32.93739208187979,0.6410887444256418,0.1111927008396944,Italy
2021-06-15,Vicenza,44436.50742298915,4524.0,83.0,0.0,31.506034167208643,0.6118157897004244,0.1188734721453788,Italy
2021-06-22,Vicenza,43441.7388954402,4290.0,112.0,0.0,29.86429832478248,0.4990605821381949,0.1155235351869037,Italy
2021-06-29,Vicenza,43298.67900710296,4286.0,31.0,0.0,30.30816437151272,0.4738150181546724,0.114719352510901,Italy
2021-07-06,Vicenza,43482.595481487886,4466.0,43.0,0.0,30.362056077596,0.4882916506634852,0.1122406740285071,Italy
2021-07-13,Vicenza,43771.54962051886,4295.0,71.0,0.0,29.648264304847157,0.4817946354167997,0.1152468381435493,Italy
2021-07-20,Vicenza,43873.41313536459,4014.0,329.0,0.9999999999999996,31.00613867635576,0.4815263213436994,0.1161426944137123,Italy
2020-09-01,Viterbo,20714.39632477938,2467.0,37.0,0.0,39.903410544306695,0.5710097040992899,0.0523198970893442,Italy
2020-09-08,Viterbo,20016.764573020933,2318.0,18.0,0.0,40.764091332621256,0.6307925830303677,0.0536464192582388,Italy
2020-09-15,Viterbo,19978.78734637234,1752.0,24.0,0.0,45.61592429600015,0.6194661927557152,0.0746650254995344,Italy
2020-09-22,Viterbo,19894.76142733709,2152.0,27.0,0.0,45.38428657951406,0.6501987775633346,0.0639866069325667,Italy
2020-09-29,Viterbo,19557.902664018195,2407.0,34.0,3.0,45.72626288918922,0.6868712146343984,0.0631664859179576,Italy
2020-10-06,Viterbo,19491.91812670123,2465.0,71.0,0.0,42.57857201452235,0.6754517942274552,0.0645656556080162,Italy
2020-10-13,Viterbo,19609.70030746204,2502.0,246.0,0.0,42.3295469419549,0.6844289094398934,0.0657150921037115,Italy
2020-10-20,Viterbo,19671.77066655612,2423.0,572.0,6.0,43.202504309149525,0.6572862484215958,0.0596459136993088,Italy
2020-10-27,Viterbo,19729.04868478331,2531.0,1120.0,12.999999999999996,43.06655486855245,0.6812693883822993,0.0640674171146977,Italy
2020-11-03,Viterbo,19702.050351378308,2480.0,1280.0,22.0,44.37958931981599,0.6835503491448688,0.0611860766065667,Italy
2020-11-10,Viterbo,19501.999382196016,2441.0,1175.0,18.000000000000004,43.46801854398753,0.6836773986324588,0.0574883798830063,Italy
2020-11-17,Viterbo,19382.910180493927,2419.0,1151.0,30.0,43.39826359441491,0.6920848861054605,0.0595103655103344,Italy
2020-11-24,Viterbo,19241.69236241631,2386.0,505.0,21.0,42.307944211241015,0.6916764436730012,0.058538490393457,Italy
2020-12-01,Viterbo,19145.94036770103,2433.0,260.0,32.0,42.11853745515131,0.6800612152432567,0.0612948216821933,Italy
2020-12-08,Viterbo,19113.39881421244,2371.0,404.0,18.000000000000004,42.55301972769239,0.6918266697122897,0.0567669275148584,Italy
2020-12-15,Viterbo,18961.46747980924,2350.0,340.0,22.0,43.20029678888474,0.6792267325215254,0.0687118937879026,Italy
2020-12-22,Viterbo,18923.020726292783,2338.0,446.0,18.000000000000004,42.94414078697262,0.6768545672849515,0.0683491828687922,Italy
2020-12-29,Viterbo,19184.14906114175,2183.0,571.0,17.0,42.106578927333736,0.6760065425087074,0.0503158915247893,Italy
2021-01-05,Viterbo,19131.634135612378,2109.0,489.0,12.999999999999996,44.15889325348993,0.7011209578066065,0.0311651022748665,Italy
2021-01-12,Viterbo,18570.03459217024,2153.0,537.0,14.0,42.99138729712069,0.6862683559230108,0.0618753600004134,Italy
2021-01-19,Viterbo,17918.806576463594,2144.0,528.0,19.0,40.26242505070779,0.705094767803939,0.0645614020531053,Italy
2021-01-26,Viterbo,18046.87583860309,2132.0,315.0,24.0,41.63570373410721,0.6909498685414478,0.0587424226733754,Italy
2021-02-02,Viterbo,17883.628406388354,2092.0,308.0,16.0,40.71849689103671,0.6998783138555138,0.064985584786476,Italy
2021-02-09,Viterbo,18288.21442871367,2098.0,200.0,22.0,40.01308270609562,0.68939886002254,0.0624613902034967,Italy
2021-02-16,Viterbo,18515.673060728685,2203.0,313.0,16.0,39.51402777361796,0.6844241951698403,0.0613610239773512,Italy
2021-02-23,Viterbo,18592.53200945789,2030.0,323.0,12.999999999999996,39.71493246932329,0.6694967667210705,0.0688321049554793,Italy
2021-03-02,Viterbo,18654.587379626697,2004.0,306.0,8.0,41.90371063288367,0.6742430595968544,0.0663192645787442,Italy
2021-03-09,Viterbo,18742.66201380061,2103.0,264.0,5.0,41.13676914544284,0.6763079897406753,0.0657213593163238,Italy
2021-03-16,Viterbo,18784.501882831097,2078.0,352.0,8.0,41.40827274244398,0.685139718707148,0.0604346926177993,Italy
2021-03-23,Viterbo,18673.122248735308,2087.0,488.0,6.0,39.98078223430342,0.695888022688938,0.0371152538981882,Italy
2021-03-30,Viterbo,18652.75333755373,1952.0,449.0,6.0,39.96173716325066,0.6858438046605886,0.0496899465725799,Italy
2021-04-06,Viterbo,19242.70984494021,1853.0,316.0,5.0,40.68218249092839,0.6744158056174228,0.0512059669314535,Italy
2021-04-13,Viterbo,18860.920406189947,2004.0,382.0,11.0,41.38345567345027,0.707656530637717,0.058395586900046,Italy
2021-04-20,Viterbo,18828.30365126068,1954.0,286.0,3.0,39.781005144659865,0.698697980765313,0.0566893835342045,Italy
2021-04-27,Viterbo,18886.63735685389,1972.0,320.0,9.0,40.83383295993893,0.6944829406385062,0.0630418402491344,Italy
2021-05-04,Viterbo,19215.50099829917,1828.0,274.0,7.0,39.21844655219095,0.6733095692533484,0.0624355822928226,Italy
2021-05-11,Viterbo,19168.75823782939,1845.0,312.0,6.0,39.00875170340732,0.6644622021155114,0.0635556124472141,Italy
2021-05-18,Viterbo,19140.02906167096,1957.0,141.0,5.0,39.31667248057308,0.6706111633674978,0.0645673524363687,Italy
2021-05-25,Viterbo,19184.0136136116,1892.0,137.0,7.0,39.403911866194974,0.6610218392035827,0.0637778255313288,Italy
2021-06-01,Viterbo,19331.52099467757,1749.0,107.0,3.0,37.94279296008568,0.6466223805130201,0.0616884833676528,Italy
2021-06-08,Viterbo,19469.87107635015,1676.0,89.0,0.9999999999999996,37.960772947053,0.6507669317778118,0.0588414448826695,Italy
2021-06-15,Viterbo,19051.893936495555,1643.0,47.0,0.9999999999999996,36.81798781050296,0.6482922720349413,0.062190062672665,Italy
2021-06-22,Viterbo,18648.957169227288,1579.0,10.0,0.0,37.22974419192469,0.6299078688224196,0.0616231234196437,Italy
2021-06-29,Viterbo,18968.351406396145,1560.0,5.0,0.0,36.17516017388377,0.6169829110591781,0.0592360053703581,Italy
2021-07-06,Viterbo,18829.319273127014,1552.0,10.0,0.0,35.522034225535776,0.5131684737492009,0.0605504256647049,Italy
2021-07-13,Viterbo,19013.83051852885,1637.0,5.0,0.0,36.516127156104886,0.5168231938549163,0.0595849352887694,Italy
2021-07-20,Viterbo,19215.752713687056,1542.0,31.0,0.0,34.21083171155337,0.5199947291970292,0.0579449198687148,Italy
2020-09-01,Amstetten,4141.945354558422,691.0,8.0,0.0,12.851800538135524,0.8380062849529485,0.0041544735302321,Austria
2020-09-08,Amstetten,4103.668502784593,632.0,6.0,0.0,13.150600716604997,0.8320932744857918,0.0044565540659456,Austria
2020-09-15,Amstetten,4116.476621652272,492.0,10.0,0.0,16.97759725991916,0.8100167041337388,0.0033672675614334,Austria
2020-09-22,Amstetten,4118.458176986862,589.0,7.0,0.0,13.000123984546033,0.8198186954210211,0.0042844661712096,Austria
2020-09-29,Amstetten,4167.4055707394455,673.0,17.0,0.0,13.579598214096846,0.8398698971944225,0.0044534399322996,Austria
2020-10-06,Amstetten,4167.145093746607,715.0,42.0,0.0,12.787139949976837,0.834975648545562,0.0042396334954383,Austria
2020-10-13,Amstetten,4183.852646374813,741.0,48.0,0.0,12.084682661643456,0.8391617838427501,0.0052469896610647,Austria
2020-10-20,Amstetten,4144.333913215924,706.0,128.0,0.0,13.139916496466268,0.8472849359009247,0.0057440504689986,Austria
2020-10-27,Amstetten,4078.688191216816,664.0,286.0,3.0,12.826319155747816,0.8855420338272958,0.0058484898938918,Austria
2020-11-03,Amstetten,4209.44903534095,700.0,509.0,12.0,13.507418999496096,0.8565665848831092,0.0049475158422452,Austria
2020-11-10,Amstetten,4207.757581192838,721.0,790.0,10.0,13.3883860793376,0.8779198922427628,0.0049747122159547,Austria
2020-11-17,Amstetten,4219.346537295767,743.0,849.0,6.0,13.319563467187978,0.8784904493262368,0.0050288405716565,Austria
2020-11-24,Amstetten,4201.656229446563,731.0,783.0,6.0,12.86066044030371,0.9057727685040078,0.0051512931249845,Austria
2020-12-01,Amstetten,4158.939629971266,719.0,614.0,7.0,12.05793000421138,0.8982052730286355,0.0057723434016899,Austria
2020-12-08,Amstetten,4168.934736627912,706.0,471.0,10.0,12.87638375807544,0.921762704576545,0.0034093206519261,Austria
2020-12-15,Amstetten,4214.525723059907,665.0,452.0,13.0,13.367629031871052,0.8671433541498046,0.0048374363664335,Austria
2020-12-22,Amstetten,4104.541133557261,665.0,402.0,8.0,13.37780860856942,0.8690309250115317,0.0038962693125598,Austria
2020-12-29,Amstetten,3779.694531570816,604.0,372.0,6.0,12.419340483049425,1.0084632259066066,0.0012800228160459,Austria
2021-01-05,Amstetten,3753.067139212688,556.0,311.0,6.0,11.0758142728576,1.02055818211713,0.0001682834129903,Austria
2021-01-12,Amstetten,4035.889012871826,614.0,252.0,8.0,11.444560876138304,0.937591728493158,0.0026736218815871,Austria
2021-01-19,Amstetten,4081.588684625668,647.0,161.0,4.0,11.299594623383074,0.889562813021535,0.0045411770147453,Austria
2021-01-26,Amstetten,4011.468346793997,626.0,124.0,1.0,12.238424228550938,0.8934169320240648,0.0038203161721638,Austria
2021-02-02,Amstetten,4001.042432010969,623.0,126.0,4.0,12.420899186284926,0.8987050580163483,0.0041574304722365,Austria
2021-02-09,Amstetten,3976.249200631949,599.0,129.0,2.0,11.83944577634037,0.891414135502051,0.0029128548684183,Austria
2021-02-16,Amstetten,4039.500321901739,618.0,100.0,1.0,12.059735555196871,0.881213820688327,0.0053113752067939,Austria
2021-02-23,Amstetten,4054.675455862847,600.0,87.0,0.0,14.78912005466198,0.8759958507558819,0.0048623565541527,Austria
2021-03-02,Amstetten,4124.47080372694,609.0,106.0,0.0,14.70173930527381,0.8439263666367025,0.0045950584412913,Austria
2021-03-09,Amstetten,4085.0453320843526,587.0,87.0,0.0,12.97614668894281,0.8664407825908964,0.0050799029875979,Austria
2021-03-16,Amstetten,4111.394536792914,587.0,138.0,0.0,13.223110769279304,0.8661544085301859,0.0046150278297541,Austria
2021-03-23,Amstetten,4136.184229940063,582.0,317.0,0.0,11.23701538468912,0.8695178724612825,0.0045427071522107,Austria
2021-03-30,Amstetten,4092.2339584025895,528.0,375.0,0.0,10.855767886351028,0.8530115548971818,0.005506793587162,Austria
2021-04-06,Amstetten,4053.2937912843663,525.0,429.0,1.0,12.444304272037249,0.91677288423133,0.003984724852398,Austria
2021-04-13,Amstetten,4198.767295446065,550.0,279.0,1.0,11.88958022716185,0.8715315747797486,0.0047281450853236,Austria
2021-04-20,Amstetten,4184.854511088624,541.0,210.0,1.0,12.526462487700412,0.8753113282423822,0.0056965787513057,Austria
2021-04-27,Amstetten,4145.280503401641,544.0,216.0,0.0,11.082381732557073,0.8521203996909359,0.0059887382722661,Austria
2021-05-04,Amstetten,4010.09886235788,547.0,139.0,3.0,11.01587584141336,0.8719701247232104,0.0069927168956686,Austria
2021-05-11,Amstetten,4055.4682150448616,527.0,89.0,0.0,12.57384088996925,0.8361310349147126,0.0067833854102255,Austria
2021-05-18,Amstetten,4038.427899227128,514.0,54.0,0.0,10.519535809618546,0.8856997000990922,0.0045570972742764,Austria
2021-05-25,Amstetten,4066.0729000767,514.0,57.0,1.0,12.65291925981956,0.8672126692454036,0.0051905766759608,Austria
2021-06-01,Amstetten,4077.310727983366,490.0,55.0,2.0,11.661602307279926,0.8328204939685163,0.0057533521233413,Austria
2021-06-08,Amstetten,3965.3176555909768,465.0,24.0,0.0,9.712924948194878,0.8549601539125743,0.0048199783114704,Austria
2021-06-15,Amstetten,4024.0541450471887,479.0,18.0,1.0,11.136552979485012,0.817523322541003,0.0061425752896438,Austria
2021-06-22,Amstetten,3926.048907199229,459.0,12.0,0.0,11.73122682587497,0.7925988841071452,0.0051069474138533,Austria
2021-06-29,Amstetten,4003.083527428597,474.0,10.0,0.0,10.974419045549393,0.7993377529832708,0.0060182225035649,Austria
2021-07-06,Amstetten,4028.0925009935504,449.0,6.0,0.0,11.377950616337491,0.8022866386633921,0.0061691731244678,Austria
2021-07-13,Amstetten,3969.708367417392,453.0,9.0,0.0,9.276967530517153,0.6722012530672344,0.0061869677173083,Austria
2021-07-20,Amstetten,3968.618490253147,421.0,14.0,0.0,9.004978792180644,0.8298793954085306,0.0052315404857092,Austria
2020-09-01,Baden,6638.122869576219,1115.0,27.0,0.0,15.169545386165716,0.6557239280806547,0.0061525881554289,Austria
2020-09-08,Baden,6707.15323532252,1118.0,46.0,0.0,15.721886915908945,0.6566811537932272,0.005697622365348,Austria
2020-09-15,Baden,6722.060810260788,944.0,79.0,0.0,16.388829106391757,0.6452318787459875,0.0066825031647868,Austria
2020-09-22,Baden,6694.502400754361,1012.0,76.0,1.0,15.044219767555624,0.6566469331885835,0.0062672842124339,Austria
2020-09-29,Baden,6737.192973014541,1092.0,67.0,0.0,15.430594980811524,0.6697658179471583,0.0058170333471894,Austria
2020-10-06,Baden,6754.255105078612,1125.0,98.0,1.0,15.803767955470107,0.6559095674477687,0.0062055067440621,Austria
2020-10-13,Baden,6797.341590907075,1144.0,129.0,1.0,16.549128702967284,0.6625708009619449,0.0062161814595948,Austria
2020-10-20,Baden,6701.233671544152,1116.0,129.0,0.0,16.328899850467156,0.6699341840967099,0.0066596200738592,Austria
2020-10-27,Baden,6555.640358128502,1049.0,260.0,2.0,16.782253046959337,0.6868174559772396,0.0061154172590884,Austria
2020-11-03,Baden,6796.820710640345,1079.0,453.0,2.0,16.73460857805949,0.6742476788704456,0.0052733633545825,Austria
2020-11-10,Baden,7002.333016204814,1180.0,511.0,4.0,17.841285883425293,0.6955323537608308,0.0053785878193405,Austria
2020-11-17,Baden,6933.141034004829,1146.0,484.0,7.0,16.84612943029279,0.6935775888944243,0.0055703710450729,Austria
2020-11-24,Baden,6896.597198707075,1139.0,338.0,3.0,16.672757012168955,0.717074609156618,0.0045227255038104,Austria
2020-12-01,Baden,6840.886861691137,1129.0,308.0,2.0,17.293837733610705,0.7114706923563371,0.0045695936641094,Austria
2020-12-08,Baden,6750.467374170437,1068.0,290.0,9.0,16.98568691492544,0.7255774841967644,0.0033868082656276,Austria
2020-12-15,Baden,6757.747614638503,1034.0,216.0,6.0,17.244035317637852,0.6822926163033752,0.0052220639411834,Austria
2020-12-22,Baden,6648.200873747466,1021.0,263.0,9.0,16.7990486409284,0.6880187792885023,0.00548128676927,Austria
2020-12-29,Baden,6295.378114582027,894.0,234.0,9.0,15.978105992330477,0.7719646357581205,0.0028573111771232,Austria
